RANK_DOUBLON;CODE_COMMUNE;ID_BASE_EXTERNE;CODE_IDENTIFIANT_EXTERNE;NOM_COMMUNE;NOMENCL_INSEE;NOMENCL_DEPARTEMENT;NOMENCL_REGION_INSEE;CODE_PAYS;CODE_BASSIN;CODE_CANTON;CODE_POSTAL;PLUS_UTILISE
0;1202;;;AAST;64001;64;75;12404;;1846;64460;0
0;1217;;;ABANCOURT;59001;59;32;1;;1911;59268;0
0;2554;;;ABANCOURT;60001;60;32;1;;152;60220;0
0;2629;;;ABBECOURT;60002;60;32;1;;703;60430;0
0;2931;;;ABBECOURT;2001;2;32;1;;1143;2300;0
0;1;;;ABBEVILLE;80001;80;32;1;;;80100;0
0;3488;;;ABBEVILLE ST LUCIEN;60003;60;32;1;;;60480;0
0;1593;;;ABLAIN ST NAZAIRE;62001;62;32;1;;1215;62153;0
0;985;;;ABLAINCOURT PRESSOIR;80002;80;32;1;;1227;80320;0
0;1082;;;ABLIS;78003;78;11;1;;1075;78660;0
0;1296;;;ABSCON;59002;59;32;1;;1022;59215;0
0;1723;;;ACHERES;78005;78;11;1;;1551;78260;0
0;971;;;ACHEUX EN AMIENOIS;80003;80;32;1;;931;80560;0
0;2173;;;ACHEUX EN VIMEU;80004;80;32;1;;480;80210;0
0;2255;;;ACHEVILLE;62003;62;32;1;;26;62320;0
0;2;;;ACHICOURT;62004;62;32;1;;1882;62217;0
0;3179;;;ACHIET LE GRAND;62005;62;32;1;;380;62121;0
0;1700;;;ACHIET LE PETIT;62006;62;32;1;;380;62121;0
0;2661;;;ACHY;60004;60;32;1;;152;60690;0
0;2209;;;ACQUIN WESTBECOURT;62008;62;32;1;;340;62380;0
0;1800;;;ACY;2003;2;32;1;;1563;2200;0
0;2705;;;ADINFER;62009;62;32;1;;1516;62116;0
0;2191;;;AGENVILLE;80005;80;32;1;;1850;80370;0
0;1671;;;AGENVILLERS;80006;80;32;1;;1559;80150;0
0;3;;;AGNETZ;60007;60;32;1;;1058;60600;0
0;1262;;;AGNEZ LES DUISANS;62011;62;32;1;;1516;62161;0
0;2597;;;AGNY;62013;62;32;1;;1882;62217;0
0;3480;;;AIBES;59003;59;32;1;;;59149;0
0;4;;;AIGNE;72001;72;52;1;;235;72650;0
0;966;;;AIGNEVILLE;80008;80;32;1;;767;80210;0
0;1024;;;AILLY LE HAUT CLOCHER;80009;80;32;1;;1307;80690;0
0;5;;;AILLY SUR NOYE;80010;80;32;1;;825;80250;0
0;6;;;AILLY SUR SOMME;80011;80;32;1;;563;80470;0
0;7;;;AIRAINES;80013;80;32;1;;563;80270;0
0;1375;;;AIRE SUR LA LYS;62014;62;32;1;;1624;62120;0
0;2210;;;AIRION;60008;60;32;1;;1403;60600;0
0;1560;;;AIX;59004;59;32;1;;1139;59310;0
0;1611;;;AIX EN PROVENCE;13001;13;93;1;;;13080;0
0;2756;;;AIX EN PROVENCE;13001;13;93;1;;;13100;0
0;1853;;;AIX NOULETTE;62019;62;32;1;;1215;62160;0
0;3326;;;AJACCIO;2A004;2A;94;1;;;20000;0
0;1342;;;ALAINCOURT;2009;2;32;1;;484;2240;0
0;8;;;ALBERT;80016;80;32;1;;931;80300;0
0;2578;;;ALBERTVILLE;73011;73;84;1;;;73200;0
0;2598;;;ALBI;81004;81;76;1;;;81000;0
0;2398;;;ALEMBON;62020;62;32;1;;500;62850;0
0;3059;;;ALENCON;61001;61;28;1;;;61000;0
0;2275;;;ALES;30007;30;76;1;;;30100;0
0;9;;;ALETTE;62021;62;32;1;;340;62650;0
0;10;;;ALFORTVILLE;94002;94;11;1;;1092;94140;0
0;2655;;;ALLAINES;80017;80;32;1;;225;80200;0
0;2972;;;ALLAS CHAMPAGNE;17006;17;75;1;;1351;17500;0
0;3271;;;ALLENAY;80018;80;32;1;;1123;80130;0
0;2377;;;ALLENJOIE;25011;25;27;1;;719;25490;0
0;1587;;;ALLENNES LES MARAIS;59005;59;32;1;;8;59251;0
0;2553;;;ALLERY;80019;80;32;1;;767;80270;0
0;2835;;;ALLINGES;74005;74;84;1;;1495;74200;0
0;11;;;ALLONNE;60009;60;32;1;;797;60000;0
0;12;;;ALLONVILLE;80020;80;32;1;;214;80260;0
0;2562;;;ALLOUAGNE;62023;62;32;1;;1681;62157;0
0;13;;;ALLOUVILLE BELLEFOSSE;76001;76;28;1;;981;76190;0
0;3145;;;ALQUINES;62024;62;32;1;;340;62850;0
0;2383;;;ALTENACH;68002;68;44;1;;140;68210;0
0;2350;;;ALTKIRCH;68004;68;44;1;;960;68130;0
0;3086;;;AMAYE SUR ORNE;14006;14;28;1;;1489;14210;0
0;14;;;AMBLAINVILLE;60010;60;32;1;;1229;60110;0
0;1729;;;AMBLENY;2011;2;32;1;;1033;2290;0
0;2816;;;AMBLETEUSE;62025;62;32;1;;1006;62164;0
0;2273;;;AMBOISE;37003;37;24;1;;890;37400;0
0;2939;;;AMBRICOURT;62026;62;32;1;;1268;62310;0
0;1608;;;AMBRUMESNIL;76004;76;28;1;;204;76550;0
0;1379;;;AMFREVILLE ST AMAND;27011;27;28;1;;80;27370;0
0;1558;;;AMFROIPRET;59006;59;32;1;;1701;59144;0
0;2192;;;AMIENS;80021;80;32;1;;;80025;0
0;15;;;AMIENS;80021;80;32;1;;;80000;0
0;16;;;AMIENS;80021;80;32;1;;;80080;0
0;17;;;AMIENS;80021;80;32;1;;;80090;0
0;3591;;;AMIFONTAINE;2013;2;32;1;;;2190;0
0;18;;;AMILLY;45004;45;24;1;;70;45200;0
0;3367;;;AMMERSCHWIHR;68005;68;44;1;;1406;68770;0
0;1838;;;AMPLEPUIS;69006;69;84;1;;1630;69550;0
0;3503;;;AMPLIER;62030;62;32;1;;;62760;0
0;19;;;AMY;60011;60;32;1;;1415;60310;0
0;3332;;;ANCENIS;44003;44;52;1;;1057;44150;0
0;3631;;;ANCOURT;76008;76;28;1;;;76370;0
0;1656;;;ANDAINVILLE;80022;80;32;1;;575;80140;0
0;20;;;ANDECHY;80023;80;32;1;;941;80700;0
0;1039;;;ANDEVILLE;60012;60;32;1;;1229;60570;0
0;2836;;;ANDRES;62031;62;32;1;;500;62340;0
0;21;;;ANDRESY;78015;78;11;1;;1256;78570;0
0;22;;;ANDREZIEUX BOUTHEON;42005;42;84;1;;177;42160;0
0;1250;;;ANGERS;49007;49;52;1;;;49000;0
0;3539;;;ANGERS;49007;49;52;1;;;49100;0
0;2084;;;ANGERVILLE LA CAMPAGNE;27017;27;28;1;;1702;27930;0
0;23;;;ANGERVILLE LA MARTEL;76013;76;28;1;;504;76540;0
0;1659;;;ANGICOURT;60013;60;32;1;;1754;60940;0
0;1521;;;ANGIVILLERS;60014;60;32;1;;1403;60130;0
0;1590;;;ANGRES;62032;62;32;1;;1215;62143;0
0;24;;;ANGY;60015;60;32;1;;1129;60250;0
0;3602;;;ANHIERS;59007;59;32;1;;;59194;0
0;1280;;;ANICHE;59008;59;32;1;;1073;59580;0
0;3209;;;ANIZY LE CHATEAU;2018;2;32;1;;1252;2320;0
0;2075;;;ANJOU;38009;38;84;1;;1862;38150;0
0;2907;;;ANNAY;62033;62;32;1;;1465;62880;0
0;3565;;;ANNECY;74010;74;84;1;;;74940;0
0;25;;;ANNECY;74010;74;84;1;;374;74000;0
0;1645;;;ANNEMASSE;74012;74;84;1;;114;74100;0
0;1286;;;ANNEQUIN;62034;62;32;1;;1376;62149;0
0;3017;;;ANNEUX;59010;59;32;1;;1911;59400;0
0;1713;;;ANNEZIN;62035;62;32;1;;1324;62232;0
0;1358;;;ANNOEULLIN;59011;59;32;1;;8;59112;0
0;1294;;;ANOR;59012;59;32;1;;1287;59186;0
0;1643;;;ANSACQ;60016;60;32;1;;1129;60250;0
0;1884;;;ANSAUVILLERS;60017;60;32;1;;1403;60120;0
0;1878;;;ANTHELUPT;54020;54;44;1;;1776;54110;0
0;3162;;;ANTHEUIL PORTES;60019;60;32;1;;512;60162;0
0;1594;;;ANTIBES;6004;6;93;1;;;6160;0
0;1730;;;ANTILLY;60020;60;32;1;;772;60620;0
0;1134;;;ANTONY;92002;92;11;1;;193;92160;0
0;2860;;;ANVIN;62036;62;32;1;;1209;62134;0
0;1444;;;ANZIN;59014;59;32;1;;365;59410;0
0;26;;;ANZIN ST AUBIN;62037;62;32;1;;531;62223;0
0;947;;;APPILLY;60021;60;32;1;;1494;60400;0
0;3376;;;ARCACHON;33009;33;75;1;;1090;33120;0
0;27;;;ARCUEIL;94003;94;11;1;;736;94110;0
0;2548;;;ARDRES;62038;62;32;1;;500;62610;0
0;1926;;;AREINES;41003;41;24;1;;1926;41100;0
0;2738;;;ARGENTAN;61006;61;28;1;;;61200;0
0;28;;;ARGENTEUIL;95018;95;11;1;;;95100;0
0;2455;;;ARGOEUVES;80024;80;32;1;;563;80470;0
0;1689;;;ARGOULES;80025;80;32;1;;1307;80120;0
0;2678;;;ARLES;13004;13;93;1;;794;13200;0
0;1694;;;ARLEUX;59015;59;32;1;;1073;59151;0
0;2791;;;ARLEUX EN GOHELLE;62039;62;32;1;;1942;62580;0
0;29;;;ARMANCOURT;60023;60;32;1;;1787;60880;0
0;1859;;;ARMBOUTS CAPPEL;59016;59;32;1;;1747;59380;0
0;1151;;;ARMENTIERES;59017;59;32;1;;1344;59280;0
0;1319;;;ARMENTIERES EN BRIE;77008;77;11;1;;982;77440;0
0;30;;;ARNAGE;72008;72;52;1;;845;72230;0
0;1318;;;ARNAUD GUILHEM;31018;31;76;1;;354;31360;0
0;2153;;;ARNEKE;59018;59;32;1;;476;59285;0
0;3217;;;ARNOUVILLE;95019;95;11;1;;1985;95400;0
0;2997;;;ARPAJON;91021;91;11;1;;1994;91290;0
0;31;;;ARQUES;62040;62;32;1;;696;62510;0
0;32;;;ARQUES LA BATAILLE;76026;76;28;1;;1074;76880;0
0;33;;;ARRAS;62041;62;32;1;;;62000;0
0;3280;;;ARRY;80030;80;32;1;;1307;80120;0
0;1480;;;ARSY;60024;60;32;1;;512;60190;0
0;1435;;;ARTALENS SOUIN;65036;65;76;1;;765;65400;0
0;1862;;;ARTRES;59019;59;32;1;;614;59269;0
0;2165;;;ARVILLERS;80031;80;32;1;;860;80910;0
0;1055;;;ASNIERES SUR OISE;95026;95;11;1;;899;95270;0
0;34;;;ASNIERES SUR SEINE;92004;92;11;1;;;92600;0
0;2375;;;ASPACH LE BAS;68011;68;44;1;;1688;68700;0
0;1438;;;ASSEVENT;59021;59;32;1;;1504;59600;0
0;1714;;;ATHIES;62042;62;32;1;;887;62223;0
0;3431;;;ATHIES;80034;80;32;1;;;80200;0
0;35;;;ATHIES SOUS LAON;2028;2;32;1;;1826;2840;0
0;36;;;ATHIS MONS;91027;91;11;1;;912;91200;0
0;2411;;;ATTAINVILLE;95028;95;11;1;;1032;95570;0
0;1345;;;ATTICHES;59022;59;32;1;;781;59551;0
0;37;;;ATTICHY;60025;60;32;1;;1430;60350;0
0;3156;;;ATTIGNY;8025;8;44;1;;1391;8130;0
0;1501;;;AUBAGNE;13005;13;93;1;;1158;13400;0
0;3513;;;AUBENCHEUL AU BAC;59023;59;32;1;;;59265;0
0;1526;;;AUBENCHEUL AUX BOIS;2030;2;32;1;;433;2420;0
0;1871;;;AUBERCHICOURT;59024;59;32;1;;1073;59165;0
0;998;;;AUBERGENVILLE;78029;78;11;1;;634;78410;0
0;1585;;;AUBERS;59025;59;32;1;;8;59249;0
0;1054;;;AUBERVILLIERS;93001;93;11;1;;1381;93300;0
0;2670;;;AUBIERE;63014;63;84;1;;1770;63170;0
0;1600;;;AUBIGNAN;84004;84;93;1;;1386;84810;0
0;38;;;AUBIGNY;80036;80;32;1;;387;80800;0
0;1886;;;AUBIGNY AU BAC;59026;59;32;1;;1073;59265;0
0;3195;;;AUBIGNY AUX KAISNES;2032;2;32;1;;484;2590;0
0;1743;;;AUBIGNY EN ARTOIS;62045;62;32;1;;1516;62690;0
0;1429;;;AUBRY DU HAINAUT;59027;59;32;1;;614;59494;0
0;3592;;;AUBVILLERS;80037;80;32;1;;;80110;0
0;1746;;;AUBY;59028;59;32;1;;1139;59950;0
0;3597;;;AUCH;32013;32;76;1;;;32000;0
0;1303;;;AUCHEL;62048;62;32;1;;179;62260;0
0;39;;;AUCHY LA MONTAGNE;60026;60;32;1;;1403;60360;0
0;2606;;;AUCHY LES HESDIN;62050;62;32;1;;1149;62770;0
0;1322;;;AUCHY LES MINES;62051;62;32;1;;1376;62138;0
0;2535;;;AUCHY LEZ ORCHIES;59029;59;32;1;;1139;59310;0
0;2853;;;AUDEMBERT;62052;62;32;1;;1006;62250;0
0;3639;;;AUDENGE;33019;33;75;1;;;33980;0
0;1931;;;AUDIGNIES;59031;59;32;1;;1701;59570;0
0;2064;;;AUDIGNY;2035;2;32;1;;526;2120;0
0;40;;;AUDINCOURT;25031;25;27;1;;882;25400;0
0;2759;;;AUDINGHEN;62054;62;32;1;;1006;62179;0
0;1870;;;AUDRUICQ;62057;62;32;1;;583;62370;0
0;3193;;;AUFFAY;76034;76;28;1;;928;76720;0
0;3085;;;AUGER ST VINCENT;60027;60;32;1;;1262;60800;0
0;2484;;;AULNAY;10017;10;44;1;;1187;10240;0
0;41;;;AULNAY SOUS BOIS;93005;93;11;1;;1732;93600;0
0;918;;;AULNOY LEZ VALENCIENNES;59032;59;32;1;;614;59300;0
0;42;;;AULNOYE AYMERIES;59033;59;32;1;;1701;59620;0
0;1896;;;AULT;80039;80;32;1;;1123;80460;0
0;43;;;AUMALE;76035;76;28;1;;1485;76390;0
0;44;;;AUMONT;80041;80;32;1;;575;80640;0
0;45;;;AUNEUIL;60029;60;32;1;;797;60390;0
0;3080;;;AUNOU SUR ORNE;61015;61;28;1;;1999;61500;0
0;3254;;;AURILLAC;15014;15;84;1;;;15000;0
0;2746;;;AUTEUIL;60030;60;32;1;;797;60390;0
0;3119;;;AUTHEUIL EN VALOIS;60031;60;32;1;;772;60890;0
0;2452;;;AUTHIEULE;80044;80;32;1;;1850;80600;0
0;2335;;;AUTHUILLE;80045;80;32;1;;931;80300;0
0;3445;;;AUTINGUES;62059;62;32;1;;500;62610;0
0;1876;;;AUTRECHES;60032;60;32;1;;1430;60350;0
0;1086;;;AUTRES PAYS;99990;;;12404;;;;0
0;2593;;;AUVILLERS LES FORGES;8037;8;44;1;;1207;8260;0
0;1085;;;AUX MARAIS;60703;60;32;1;;797;60000;0
0;46;;;AUXERRE;89024;89;27;1;;;89000;0
0;47;;;AUXI LE CHATEAU;62060;62;32;1;;1149;62390;0
0;3172;;;AUXONNE;21038;21;27;1;;1691;21130;0
0;3201;;;AUZEVILLE TOLOSANE;31035;31;76;1;;1063;31320;0
0;3018;;;AVANNE AVENEY;25036;25;27;1;;1879;25720;0
0;48;;;AVELIN;59034;59;32;1;;781;59710;0
0;1977;;;AVERMES;3013;3;84;1;;1467;3000;0
0;49;;;AVESNELLES;59035;59;32;1;;1287;59440;0
0;923;;;AVESNES CHAUSSOY;80048;80;32;1;;575;80140;0
0;50;;;AVESNES EN BRAY;76048;76;28;1;;1485;76220;0
0;51;;;AVESNES LE COMTE;62063;62;32;1;;1516;62810;0
0;3102;;;AVESNES LE SEC;59038;59;32;1;;1022;59296;0
0;2604;;;AVESNES LES AUBERT;59037;59;32;1;;50;59129;0
0;1940;;;AVESNES LES BAPAUME;62064;62;32;1;;380;62450;0
0;1382;;;AVESNES SUR HELPE;59036;59;32;1;;977;59440;0
0;1842;;;AVIGNON;84007;84;93;1;;;84000;0
0;52;;;AVION;62065;62;32;1;;26;62210;0
0;53;;;AVOINE;37011;37;24;1;;1520;37420;0
0;54;;;AVRECHY;60034;60;32;1;;1403;60130;0
0;3381;;;AVREMESNIL;76050;76;28;1;;928;76730;0
0;3137;;;AVRIGNY;60036;60;32;1;;512;60190;0
0;2463;;;AVROULT;62067;62;32;1;;1268;62560;0
0;1393;;;AWOINGT;59039;59;32;1;;408;59400;0
0;1639;;;AYENCOURT;80049;80;32;1;;941;80500;0
0;55;;;AZINCOURT;62069;62;32;1;;1149;62310;0
0;1980;;;AZY SUR MARNE;2042;2;32;1;;1509;2400;0
0;2477;;;BABOEUF;60037;60;32;1;;1494;60400;0
0;3257;;;BACHANT;59041;59;32;1;;1701;59138;0
0;3265;;;BACHY;59042;59;32;1;;781;59830;0
0;56;;;BACOUEL SUR SELLE;80050;80;32;1;;825;80480;0
0;57;;;BAGNEUX;92007;92;11;1;;900;92220;0
0;3479;;;BAGNEUX;51032;51;44;1;;;51260;0
0;58;;;BAGNOLET;93006;93;11;1;;36;93170;0
0;2681;;;BAGNOLS SUR CEZE;30028;30;76;1;;286;30200;0
0;59;;;BAILLARGUES;34022;34;76;1;;1982;34670;0
0;60;;;BAILLET EN FRANCE;95042;95;11;1;;122;95560;0
0;61;;;BAILLEUL;59043;59;32;1;;1546;59270;0
0;62;;;BAILLEUL LE SOC;60040;60;32;1;;512;60190;0
0;3408;;;BAILLEUL LES PERNES;62071;62;32;1;;;62550;0
0;1338;;;BAILLEUL SIR BERTHOULT;62073;62;32;1;;887;62580;0
0;63;;;BAILLEUL SUR THERAIN;60041;60;32;1;;1129;60930;0
0;64;;;BAILLEVAL;60042;60;32;1;;1058;60140;0
0;1159;;;BAILLY;60043;60;32;1;;1415;60170;0
0;3600;;;BAINCTHUN;62075;62;32;1;;;62360;0
0;3601;;;BAIRON ET SES ENVIRONS;8116;8;44;1;;;8400;0
0;1920;;;BAISIEUX;59044;59;32;1;;781;59780;0
0;2513;;;BAJUS;62077;62;32;1;;1581;62150;0
0;1195;;;BALAGNY SUR THERAIN;60044;60;32;1;;862;60250;0
0;2241;;;BALINGHEM;62078;62;32;1;;500;62610;0
0;3603;;;BAMBECQUE;59046;59;32;1;;;59470;0
0;2871;;;BANCOURT;62079;62;32;1;;380;62450;0
0;1243;;;BANTEUX;59047;59;32;1;;408;59266;0
0;2278;;;BAPAUME;62080;62;32;1;;380;62450;0
0;2937;;;BAR LE DUC;55029;55;44;1;;;55000;0
0;3558;;;BARASTRE;62082;62;32;1;;;62124;0
0;65;;;BARBERY;60045;60;32;1;;1754;60810;0
0;66;;;BARENTON BUGNY;2046;2;32;1;;1462;2000;0
0;2716;;;BARISIS AUX BOIS;2049;2;32;1;;1033;2700;0
0;3505;;;BARJOLS;83012;83;93;1;;;83670;0
0;2289;;;BARLEUX;80054;80;32;1;;225;80200;0
0;1707;;;BARLIN;62083;62;32;1;;232;62620;0
0;3170;;;BARLY;62084;62;32;1;;1516;62810;0
0;2725;;;BARON;60047;60;32;1;;772;60300;0
0;2361;;;BARTENHEIM;68021;68;44;1;;1326;68870;0
0;2865;;;BARZY EN THIERACHE;2050;2;32;1;;526;2170;0
0;975;;;BARZY SUR MARNE;2051;2;32;1;;1509;2850;0
0;2957;;;BAS LIEU;59050;59;32;1;;1287;59440;0
0;3370;;;BASSE GOULAINE;44009;44;52;1;;911;44115;0
0;1752;;;BASSE POINTE;97203;972;2;1;;;97218;0
0;67;;;BASSENS;33032;33;75;1;;1699;33530;0
0;3247;;;BASSOLES AULERS;2052;2;32;1;;1252;2380;0
0;2560;;;BASTANES;64099;64;75;1;;980;64190;0
0;1203;;;BASTIA;2B033;2B;94;1;;;20200;0
0;1420;;;BATILLY;54051;54;44;1;;1980;54980;0
0;951;;;BAUGY;60048;60;32;1;;512;60113;0
0;2057;;;BAUVIN;59052;59;32;1;;8;59221;0
0;1281;;;BAVAY;59053;59;32;1;;1701;59570;0
0;1511;;;BAVELINCOURT;80056;80;32;1;;1399;80260;0
0;68;;;BAVILLIERS;90008;90;27;1;;1370;90800;0
0;3183;;;BAYENGHEM LES EPERLECQUES;62087;62;32;1;;950;62910;0
0;2551;;;BAYEUX;14047;14;28;1;;1183;14400;0
0;3372;;;BAYONNE;64102;64;75;1;;;64100;0
0;2910;;;BAYONVILLERS;80058;80;32;1;;860;80170;0
0;69;;;BAZANCOURT;51043;51;44;1;;1838;51110;0
0;3521;;;BAZEILLES;8053;8;44;1;;;8140;0
0;1598;;;BAZICOURT;60050;60;32;1;;1754;60700;0
0;2140;;;BAZOCHES SUR VESLES;2054;2;32;1;;1877;2220;0
0;3476;;;BEAUBEC LA ROSIERE;76060;76;28;1;;;76440;0
0;2584;;;BEAUCAMPS LE VIEUX;80062;80;32;1;;575;80430;0
0;3378;;;BEAUCAMPS LIGNY;59056;59;32;1;;558;59134;0
0;70;;;BEAUCHAMP;95051;95;11;1;;1167;95250;0
0;71;;;BEAUCHAMPS;80063;80;32;1;;767;80770;0
0;2231;;;BEAUCOURT SUR L HALLUE;80066;80;32;1;;1399;80260;0
0;72;;;BEAUCOUZE;49020;49;52;1;;1513;49070;0
0;1289;;;BEAUDIGNIES;59057;59;32;1;;977;59530;0
0;2577;;;BEAUFORT;59058;59;32;1;;977;59330;0
0;73;;;BEAUFORT EN SANTERRE;80067;80;32;1;;860;80170;0
0;1919;;;BEAULIEU LES FONTAINES;60053;60;32;1;;1415;60310;0
0;2719;;;BEAULIEU SUR MER;6011;6;93;1;;970;6310;0
0;3414;;;BEAUMETZ;80068;80;32;1;;;80370;0
0;2026;;;BEAUMETZ LES AIRE;62095;62;32;1;;1268;62960;0
0;2704;;;BEAUMETZ LES LOGES;62097;62;32;1;;531;62123;0
0;2136;;;BEAUMONT;63032;63;84;1;;1416;63110;0
0;1629;;;BEAUMONT EN AUGE;14055;14;28;1;;565;14950;0
0;2492;;;BEAUMONT EN BEINE;2056;2;32;1;;1143;2300;0
0;74;;;BEAUMONT HAGUE;50041;50;28;1;;1003;50440;0
0;2478;;;BEAUMONT HAMEL;80069;80;32;1;;931;80300;0
0;75;;;BEAUMONT LE ROGER;27051;27;28;1;;1422;27170;0
0;3025;;;BEAUMONT LES VALENCE;26037;26;84;1;;249;26760;0
0;76;;;BEAUMONT SUR OISE;95052;95;11;1;;899;95260;0
0;1726;;;BEAUNE;21054;21;27;1;;1332;21200;0
0;1517;;;BEAUQUESNE;80070;80;32;1;;1850;80600;0
0;2404;;;BEAURAIN;59060;59;32;1;;50;59730;0
0;77;;;BEAURAINS;62099;62;32;1;;1882;62217;0
0;1043;;;BEAURAINS LES NOYON;60055;60;32;1;;1494;60400;0
0;2018;;;BEAURAINVILLE;62100;62;32;1;;1149;62990;0
0;2914;;;BEAUREVOIR;2057;2;32;1;;433;2110;0
0;1180;;;BEAUSEMBLANT;26041;26;84;1;;2047;26240;0
0;78;;;BEAUTOR;2059;2;32;1;;1002;2800;0
0;79;;;BEAUTOT;76066;76;28;1;;928;76890;0
0;80;;;BEAUVAIS;60057;60;32;1;;;60000;0
0;2012;;;BEAUVAL;80071;80;32;1;;1850;80630;0
0;2065;;;BEAUVOIR;60058;60;32;1;;1403;60120;0
0;934;;;BEAUVOIR EN LYONS;76067;76;28;1;;1485;76220;0
0;81;;;BEAUVOIR WAVANS;62881;62;32;1;;1149;62390;0
0;3536;;;BEAUVOIS;62101;62;32;1;;;62130;0
0;2315;;;BECOURT;62102;62;32;1;;340;62240;0
0;3246;;;BECQUIGNY;80074;80;32;1;;941;80500;0
0;3155;;;BECQUIGNY;2061;2;32;1;;433;2110;0
0;2698;;;BEHEN;80076;80;32;1;;480;80870;0
0;1257;;;BEHERICOURT;60059;60;32;1;;1494;60400;0
0;3598;;;BELBEUF;76069;76;28;1;;;76240;0
0;993;;;BELFORT;90010;90;27;1;;;90000;0
0;1488;;;BELLAING;59064;59;32;1;;614;59135;0
0;1754;;;BELLANCOURT;80078;80;32;1;;1559;80132;0
0;2178;;;BELLE ET HOULLEFORT;62105;62;32;1;;1006;62142;0
0;3589;;;BELLEAU;2062;2;32;1;;;2400;0
0;2627;;;BELLEBRUNE;62104;62;32;1;;1006;62142;0
0;1808;;;BELLENGLISE;2063;2;32;1;;433;2420;0
0;82;;;BELLEU;2064;2;32;1;;1563;2200;0
0;1837;;;BELLEUSE;80079;80;32;1;;825;80160;0
0;3158;;;BELLEVILLE;69019;69;84;1;;2051;69220;0
0;3079;;;BELLEVILLE EN CAUX;76072;76;28;1;;928;76890;0
0;1370;;;BELLEY;1034;1;84;1;;153;1300;0
0;3307;;;BELLICOURT;2065;2;32;1;;433;2420;0
0;2731;;;BELLIGNAT;1031;1;84;1;;935;1100;0
0;2811;;;BELLIGNIES;59065;59;32;1;;1701;59570;0
0;1275;;;BELLOY;60061;60;32;1;;512;60490;0
0;1967;;;BELLOY SUR SOMME;80082;80;32;1;;563;80310;0
0;1983;;;BENAY;2066;2;32;1;;484;2440;0
0;1797;;;BENIFONTAINE;62107;62;32;1;;844;62410;0
0;83;;;BERCHERES LES PIERRES;28035;28;24;1;;1698;28630;0
0;84;;;BERCK;62108;62;32;1;;1686;62600;0
0;1924;;;BERELLES;59066;59;32;1;;1287;59740;0
0;1507;;;BERGUES;59067;59;32;1;;1747;59380;0
0;2284;;;BERLAIMONT;59068;59;32;1;;1701;59145;0
0;2331;;;BERLES AU BOIS;62112;62;32;1;;1516;62123;0
0;2649;;;BERLES MONCHEL;62113;62;32;1;;1516;62690;0
0;1301;;;BERMERAIN;59069;59;32;1;;50;59213;0
0;2812;;;BERMERIES;59070;59;32;1;;1701;59570;0
0;2134;;;BERMICOURT;62114;62;32;1;;1209;62130;0
0;2512;;;BERMONT;90011;90;27;1;;741;90400;0
0;2846;;;BERNAVILLE;80086;80;32;1;;1850;80370;0
0;85;;;BERNAY;27056;27;28;1;;1150;27300;0
0;3019;;;BERNES;80088;80;32;1;;225;80240;0
0;86;;;BERNES SUR OISE;95058;95;11;1;;899;95340;0
0;2542;;;BERNEUIL EN BRAY;60063;60;32;1;;797;60390;0
0;87;;;BERNEUIL SUR AISNE;60064;60;32;1;;1430;60350;0
0;2141;;;BERNOT;2070;2;32;1;;526;2120;0
0;88;;;BERNY EN SANTERRE;80090;80;32;1;;1227;80200;0
0;3509;;;BERNY RIVIERE;2071;2;32;1;;;2290;0
0;2229;;;BERSEE;59071;59;32;1;;781;59235;0
0;3388;;;BERSTETT;67034;67;44;1;;1847;67370;0
0;89;;;BERTANGLES;80092;80;32;1;;214;80260;0
0;3437;;;BERTAUCOURT EPOURDON;2074;2;32;1;;;2800;0
0;1160;;;BERTEAUCOURT LES DAMES;80093;80;32;1;;1487;80850;0
0;1470;;;BERTHECOURT;60065;60;32;1;;703;60370;0
0;3339;;;BERTHEN;59073;59;32;1;;1546;59270;0
0;1744;;;BERTINCOURT;62117;62;32;1;;380;62124;0
0;90;;;BERTRANCOURT;80095;80;32;1;;931;80560;0
0;2198;;;BERTRY;59074;59;32;1;;408;59980;0
0;1272;;;BESAIN;39050;39;27;1;;262;39800;0
0;1263;;;BESANCON;25056;25;27;1;;;25000;0
0;3502;;;BESME;2078;2;32;1;;;2300;0
0;2569;;;BETHANCOURT EN VAUX;2081;2;32;1;;1143;2300;0
0;3249;;;BETHENCOURT;59075;59;32;1;;50;59540;0
0;2549;;;BETHENY;51055;51;44;1;;2032;51450;0
0;946;;;BETHISY ST MARTIN;60067;60;32;1;;1262;60320;0
0;944;;;BETHISY ST PIERRE;60068;60;32;1;;1262;60320;0
0;91;;;BETHUNE;62119;62;32;1;;1324;62400;0
0;1153;;;BETZ;60069;60;32;1;;772;60620;0
0;2870;;;BETZ LE CHATEAU;37026;37;24;1;;441;37600;0
0;1869;;;BEUGNY;62122;62;32;1;;380;62124;0
0;3612;;;BEUSSENT;62123;62;32;1;;;62170;0
0;2633;;;BEUTIN;62124;62;32;1;;1686;62170;0
0;1561;;;BEUVRAGES;59079;59;32;1;;365;59192;0
0;968;;;BEUVRAIGNES;80101;80;32;1;;941;80700;0
0;3240;;;BEUVREQUEN;62125;62;32;1;;1006;62250;0
0;1297;;;BEUVRY;62126;62;32;1;;958;62660;0
0;92;;;BEZANNES;51058;51;44;1;;333;51430;0
0;1222;;;BEZIERS;34032;34;76;1;;;34500;0
